title,label_id,label,text,keywords
"where do i find the wordpress ""promote"" class?",1,wordpress,where do i find the wordpress promote class ,promote-0.8169	class-0.463
relations in oracle objects?,2,oracle,relations in oracle objects ,relations-0.7837	objects-0.5077
How do you use svn export to move files from dev or QA to production environment?,3,svn,how do you use svn export to move files from dev or qa to production environment ,qa-0.5058	production-0.4054
Is there a way in Linq to apply different calculations based on different conditions,18,linq,is there a way in linq to apply different calculations based on different conditions,different-0.5594	calculations-0.4404
Connect to SharePoint with WCF,14,sharepoint,connect to sharepoint with wcf,wcf-0.722	connect-0.5814
Hiding some user profiles temporary from search,14,sharepoint,hiding some user profiles temporary from search,profiles-0.5541	hiding-0.4886
C++ Qt: bitwise operations,16,qt,c qt bitwise operations,bitwise-0.7323	operations-0.5944
Parse the HTTP_COOKIES string from Apache for use in #if clause,4,apache,parse the http_cookies string from apache for use in if clause,http_cookies-0.6121	clause-0.434
Comparing two matrices in Matlab,6,matlab,comparing two matrices in matlab,matrices-0.699	comparing-0.631
Does NSString stringWithCString: length: retain the byte array I pass in?,8,cocoa,does nsstring stringwithcstring length retain the byte array i pass in ,stringwithcstring-0.4676	retain-0.4173
Scala Swing event framework - where do I add my reactors?,13,scala,scala swing event framework where do i add my reactors ,reactors-0.5907	swing-0.4921
Using @Autowired of spring with scala,13,scala,using autowired of spring with scala,autowired-0.7898	scala-0.3659
Feedback form on Drupal 6 CCK content type,17,drupal,feedback form on drupal cck content type,feedback-0.5908	cck-0.4601
WebPart in a root site includes a listview which tries to show the content of subsite lists,14,sharepoint,webpart in a root site includes a listview which tries to show the content of subsite lists,subsite-0.4146	tries-0.4146
how to new a nib file in xcode 3.0?,8,cocoa,how to new a nib file in xcode ,nib-0.6592	xcode-0.5354
How remove empty element from string array in one line?,18,linq,how remove empty element from string array in one line ,element-0.501	remove-0.4559
jQuery Cross domain ajax calls and Internet Explorer,15,ajax,jquery cross domain ajax calls and internet explorer,internet-0.4627	explorer-0.432
SPSiteDataQuery problem with Eq on Number fields,14,sharepoint,spsitedataquery problem with eq on number fields,spsitedataquery-0.5906	eq-0.5671
Scala Popup Menu,13,scala,scala popup menu,popup-0.7368	menu-0.5536
How to I authenticate with a ISA proxy from my application seemlessly?,16,qt,how to i authenticate with a isa proxy from my application seemlessly ,seemlessly-0.5398	isa-0.5184
MatLab recursion error (beginner),6,matlab,matlab recursion error beginner ,beginner-0.6257	recursion-0.6022
How to check if Qt GUI application is already running (in Linux)?,16,qt,how to check if qt gui application is already running in linux ,gui-0.4664	linux-0.4584
Jquery: ajaxSend & ajaxStop events not working?,15,ajax,jquery ajaxsend ajaxstop events not working ,ajaxsend-0.5666	ajaxstop-0.5666
When to use Ajax vs Json for Javascript events?,15,ajax,when to use ajax vs json for javascript events ,json-0.5123	events-0.4847
"How do I map a nested collection, Map<Key,List<Values>>, with hibernate JPA annotations?",12,hibernate,how do i map a nested collection map key list values with hibernate jpa annotations ,map-0.5881	nested-0.3329
Sharepoint Lists.asmx: The request failed with an empty response.,14,sharepoint,sharepoint lists asmx the request failed with an empty response ,asmx-0.53	failed-0.4404
Programmatically create SharePoint list,14,sharepoint,programmatically create sharepoint list,programmatically-0.621	create-0.484
"MATLAB ""bug"" (or really weird behavior)",6,matlab,matlab bug or really weird behavior ,weird-0.5065	bug-0.4798
rbuic on windows,16,qt,rbuic on windows,rbuic-0.8751	windows-0.4839
Fetching an image and associated metadata with an AJAX request,15,ajax,fetching an image and associated metadata with an ajax request,associated-0.4924	metadata-0.4794
Runtime-dynamic properties in QPropertyEditor,16,qt,runtime dynamic properties in qpropertyeditor,qpropertyeditor-0.6629	runtime-0.4668
Logging in as another user in sharepoint,14,sharepoint,logging in as another user in sharepoint,logging-0.7314	user-0.5288
Does Rails' Ajax support make JSON or XML an easier format to work with?,15,ajax,does rails ajax support make json or xml an easier format to work with ,easier-0.4485	rails-0.3646
How to migrate svn to another repository,3,svn,how to migrate svn to another repository,migrate-0.7287	repository-0.5489
How to suppress the file corrupt warning at excel download?,5,excel,how to suppress the file corrupt warning at excel download ,corrupt-0.546	suppress-0.479
Haskell: difference between . (dot) and $ (dollar sign),19,haskell,haskell difference between dot and dollar sign ,dollar-0.5532	sign-0.5129
How would you make a Status Item show or Hide a window when clicked?,8,cocoa,how would you make a status item show or hide a window when clicked ,clicked-0.5189	status-0.4295
Oracle optimizing query involving date calculation,2,oracle,oracle optimizing query involving date calculation,calculation-0.5049	involving-0.5049
How does Spring for Python compare with Spring for Java,11,spring,how does spring for python compare with spring for java,spring-0.5627	compare-0.4906
Seralization in WCF/C#/VS-2008/Linq,18,linq,seralization in wcf c vs linq,seralization-0.6938	wcf-0.5616
How would you make a checkbox in a Outline View become checked when all it's children's checkbox's are checked?,8,cocoa,how would you make a checkbox in a outline view become checked when all it s children s checkbox s are checked ,checked-0.6273	checkbox-0.5738
How to clear the console in Matlab,6,matlab,how to clear the console in matlab,clear-0.671	console-0.6495
New line characters get submitted differently,15,ajax,new line characters get submitted differently,submitted-0.5578	differently-0.5103
What is the optimal configuration for serving multiple projects with Subversion ?,3,svn,what is the optimal configuration for serving multiple projects with subversion ,optimal-0.5302	serving-0.5005
What do you use the svn tags directory for anyways?,3,svn,what do you use the svn tags directory for anyways ,anyways-0.6788	tags-0.4635
Putting together a big stiffness matrix from several small ones,6,matlab,putting together a big stiffness matrix from several small ones,stiffness-0.4985	ones-0.4251
NSPopUpButtonCell inside custom NSCell does not change selection when item is selected from menu,8,cocoa,nspopupbuttoncell inside custom nscell does not change selection when item is selected from menu,nspopupbuttoncell-0.4344	nscell-0.4243
How do I deselect all cells in an NSBrowser,8,cocoa,how do i deselect all cells in an nsbrowser,deselect-0.6467	nsbrowser-0.621
What is the best practise design for a scalable web application involving session state,18,linq,what is the best practise design for a scalable web application involving session state,practise-0.4508	scalable-0.4189
Hibernate/JPA - annotating bean methods vs fields,12,hibernate,hibernate jpa annotating bean methods vs fields,annotating-0.5335	jpa-0.3948
Custom Linq Ordering,18,linq,custom linq ordering,ordering-0.7652	custom-0.4932
"How to get the process ID of the current Excel, throught VBA, without relying on finding the window by the caption?",5,excel,how to get the process id of the current excel throught vba without relying on finding the window by the caption ,relying-0.4362	throught-0.4189
How can this be achieved in LINQ ?,18,linq,how can this be achieved in linq ,achieved-0.9263	linq-0.3769
Use an XML File with a Feature,14,sharepoint,use an xml file with a feature,feature-0.6506	xml-0.495
Learning Ajax - where to search for online instruction.,15,ajax,learning ajax where to search for online instruction ,instruction-0.6027	online-0.4831
C# LINQ: Sequence Contains No Elements Error (but I want to check for null!!!),18,linq,c linq sequence contains no elements error but i want to check for null ,sequence-0.4123	contains-0.4039
lamda extension to combine lists,18,linq,lamda extension to combine lists,lamda-0.5991	combine-0.4953
Error handling in Haskell with Either monad,19,haskell,error handling in haskell with either monad,monad-0.6312	handling-0.5697
How can I program ksh93 to use bash autocompletion?,10,bash,how can i program ksh to use bash autocompletion ,autocompletion-0.5939	ksh-0.5939
Apache mod-proxy load balancer maintenance,4,apache,apache mod proxy load balancer maintenance,balancer-0.5243	maintenance-0.4738
How do I automatically reset a sequence's value to 0 every year in Oracle 10g?,2,oracle,how do i automatically reset a sequence s value to every year in oracle g ,year-0.5255	reset-0.477
LINQ group by more than one group,18,linq,linq group by more than one group,group-0.9528	linq-0.3035
spring security integrate with facebook connect,11,spring,spring security integrate with facebook connect,facebook-0.5627	integrate-0.5021
converting an Excel (xls) file to a comma separated (csv) file without the GUI,5,excel,converting an excel xls file to a comma separated csv file without the gui,file-0.4055	comma-0.4031
Linq and comparing two date columns,18,linq,linq and comparing two date columns,comparing-0.6178	columns-0.5278
Changing Legend Type in Excel,5,excel,changing legend type in excel,legend-0.7187	changing-0.4906
How can use Spring XML configuration to set a bean property with list of all beans of a certain type?,11,spring,how can use spring xml configuration to set a bean property with list of all beans of a certain type ,beans-0.3838	certain-0.344
how to open a panel with new folder function by NSOpenPanel ?,8,cocoa,how to open a panel with new folder function by nsopenpanel ,nsopenpanel-0.5813	panel-0.4468
Comparing entities while unit testing with Hibernate,12,hibernate,comparing entities while unit testing with hibernate,comparing-0.5188	entities-0.4763
I want to allocate memory for 700 MB to 800 MB Image size,8,cocoa,i want to allocate memory for mb to mb image size,mb-0.7733	allocate-0.3753
how to update a file in svn?,3,svn,how to update a file in svn ,update-0.676	svn-0.5343
Get Directory Path to 12 Hive programmatically,14,sharepoint,get directory path to hive programmatically,hive-0.6947	programmatically-0.4412
Connect to Sharepoint trough Cocoa,8,cocoa,connect to sharepoint trough cocoa,trough-0.7223	connect-0.4903
When to use the equals sign in a Scala method declaration?,13,scala,when to use the equals sign in a scala method declaration ,sign-0.5153	equals-0.4967
